Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Daily Return,Volatility,ROI,Sharpe Ratio
2025-01-21 00:00:00-05:00,224.0,224.4199981689453,219.3800048828125,222.63999938964844,98070400,0.0,0.0,-0.031915803436166734,0.01634999210134693,-0.031915803436166734,-0.3217623194339182
2025-01-22 00:00:00-05:00,219.7899932861328,224.1199951171875,219.7899932861328,223.8300018310547,64126500,0.0,0.0,0.00534496247156202,0.01628815853505462,0.00534496247156202,-0.3281093447208239
2025-01-23 00:00:00-05:00,224.7400054931641,227.02999877929688,222.3000030517578,223.66000366210935,60234800,0.0,0.0,-0.0007594967946864539,0.01531927888533667,-0.0007594967946864539,-0.4127521042781819
2025-01-24 00:00:00-05:00,224.77999877929688,225.6300048828125,221.41000366210935,222.77999877929688,54697900,0.0,0.0,-0.003934565270516277,0.015172770422915831,-0.003934565270516277,-0.4398036813413806
2025-01-27 00:00:00-05:00,224.02000427246097,232.1499938964844,223.97999572753903,229.86000061035156,94863400,0.0,0.0,0.03178024001189028,0.01701799235355831,0.03178024001189028,-0.3324676529041161
2025-01-28 00:00:00-05:00,230.8500061035156,240.19000244140625,230.80999755859375,238.2599945068359,75633300,0.0,0.0,0.03654395664395582,0.01939875595667436,0.03654395664395582,-0.20565861476734423
2024-01-29 00:00:00-05:00,393.486875088947,401.3966622382712,391.60408320052903,399.4939270019531,18742400,0.0,0.0,-0.002393852023934384,0.015840878226860665,-0.002393852023934384,-0.8582254243357156
2024-01-30 00:00:00-05:00,402.0541632759467,404.8136112931939,398.0494720449054,398.53759765625,18614700,0.0,0.0,-0.002393852023934384,0.015840878226860665,-0.002393852023934384,-0.8582254243357156
2024-01-31 00:00:00-05:00,387.5196885852341,396.48543973502103,385.626924978346,388.6553649902344,20180800,0.0,0.0,-0.0247962368522614,0.015840878226860665,-0.0247962368522614,-0.8582254243357156
2024-02-01 00:00:00-05:00,392.4409101302402,398.9759443902595,391.55428232778945,393.2777099609375,29727100,0.0,0.0,0.011893171655611212,0.01849368625717936,0.011893171655611212,-0.2757142267881868
2024-02-02 00:00:00-05:00,457.8510454730808,484.1107206070922,451.28612668957794,473.1824645996094,84615500,0.0,0.0,0.20317641354911387,0.10522675540484124,0.20317641354911387,0.4463681684513039
2024-02-05 00:00:00-05:00,468.09190134825633,470.10420340045386,457.47246376690913,457.6617431640625,40832400,0.0,0.0,-0.032800711346478106,0.0978630257027513,-0.032800711346478106,0.3169302887754294
2024-02-06 00:00:00-05:00,462.2342778467363,465.3424000231986,451.2761376391627,452.9895935058594,21655200,0.0,0.0,-0.010208739812731626,0.08913462082314431,-0.010208739812731626,0.27088248432813816
2024-02-07 00:00:00-05:00,456.2571175026523,469.72565727567735,454.4440360712511,467.8030090332031,23066000,0.0,0.0,0.032701447758870295,0.08143264789902029,0.032701447758870295,0.31151334000651776
2024-02-08 00:00:00-05:00,466.5378566875538,468.7992074574978,463.26036798105713,468.2114562988281,18815100,0.0,0.0,0.0008731180811965,0.07588772590250752,0.0008731180811965,0.2939286440712313
2024-02-09 00:00:00-05:00,471.15022162626246,471.78777032551,465.6910645820025,466.32861328125,18413100,0.0,0.0,-0.00402135187477437,0.07152685146505136,-0.00402135187477437,0.2709522609916279
2024-02-12 00:00:00-05:00,466.4083414662073,477.3266255183887,464.8044523883876,467.1156311035156,19382000,0.0,0.0,0.0016876893243327196,0.0676678583210428,0.0016876893243327196,0.2602579020949731
2024-02-13 00:00:00-05:00,455.13141666051735,466.1095004797401,453.35819150952534,458.3690490722656,20916600,0.0,0.0,-0.018724661408968557,0.06512350767803671,-0.018724661408968557,0.21970321912030494
2024-02-14 00:00:00-05:00,466.1493262626268,472.3058015200687,464.3163318688956,471.4789733886719,16858400,0.0,0.0,0.028601242476865796,0.062229771194655475,0.028601242476865796,0.24906022465392905
2024-02-15 00:00:00-05:00,473.4713769246856,486.7606094833743,470.42302382509234,482.1880798339844,24212300,0.0,0.0,0.022713857986799812,0.05961406376501412,0.022713857986799812,0.2692980795428742
2024-02-16 00:00:00-05:00,476.2905795297128,477.1373510091864,467.4244537832478,471.5188293457031,23306500,0.0,0.0,-0.022126740445252424,0.05817723479574795,-0.022126740445252424,0.22907174175041706
2024-02-20 00:00:00-05:00,467.9325296409097,474.36793825705894,464.7845510505949,469.9548034667969,18015500,0.0,0.0,-0.003316995592894001,0.05622545522025005,-0.003316995592894001,0.217289068041781
2024-02-21 00:00:00-05:00,465.21785865489875,467.710987586597,460.520812269016,466.74365234375,12977100,0.5,0.0,-0.006832893502435988,0.05452733199033404,-0.006832893502435988,0.20222055565217942
2024-02-22 00:00:00-05:00,478.9200883885395,488.6432912803049,474.7515840939021,484.7939147949219,21625800,0.0,0.0,0.03867275400647152,0.053219945848544864,0.03867275400647152,0.23774535318643691
2024-02-23 00:00:00-05:00,486.7086476424972,493.0013030163017,481.024331590762,482.69970703125,18374300,0.0,0.0,-0.004319789708082,0.051785682208763034,-0.004319789708082,0.22612183445453235
2024-02-26 00:00:00-05:00,482.1412107369271,484.80388578084165,479.27910364214137,480.41595458984375,12101400,0.0,0.0,-0.004731207432156936,0.05046778363749436,-0.004731207432156936,0.21488071460577274
2024-02-27 00:00:00-05:00,478.6608192794211,485.9307613087294,478.60098661994806,485.71136474609375,10809600,0.0,0.0,0.011022552656001938,0.0491217496230706,0.011022552656001938,0.22095005691057965
2024-02-28 00:00:00-05:00,483.66701476706055,489.7003746334571,481.42319871917215,482.689697265625,12715500,0.0,0.0,-0.006221117519142894,0.04918348937099417,-0.006221117519142894,0.21678189645267842
2024-02-29 00:00:00-05:00,487.0975708388262,490.3486207729217,481.2835770049522,488.7829284667969,17732000,0.0,0.0,0.012623495458240042,0.04847019662140921,0.012623495458240042,0.258572846597315
2024-03-01 00:00:00-05:00,490.7574679212223,502.864116895511,490.4982032013804,500.9194641113281,16273600,0.0,0.0,0.02483011361014764,0.048547469262670305,0.02483011361014764,0.27148529085924206
2024-03-04 00:00:00-05:00,501.6175171473394,503.0336277038722,495.0556155027217,496.82073974609375,12324100,0.0,0.0,-0.008182401880721168,0.01906268615923041,-0.008182401880721168,0.13702072309991067
2024-03-05 00:00:00-05:00,493.6395112804914,494.217903781668,486.549067453912,488.8726501464844,15325300,0.0,0.0,-0.015997902188365498,0.017744511758145516,-0.015997902188365498,0.19454598394826855
2024-03-06 00:00:00-05:00,496.2623079349238,501.5876277126765,492.9314913143984,494.7265319824219,11757900,0.0,0.0,0.011974246941782285,0.017537762879628233,0.011974246941782285,0.2600829346765821
2024-03-07 00:00:00-05:00,501.8967723955973,518.4212078949104,500.00200048626294,510.78228759765625,18586400,0.0,0.0,0.03245379937659143,0.017516924049948687,0.03245379937659143,0.25968545649400804
2024-03-08 00:00:00-05:00,512.7767915090476,522.1310161834099,497.977581738304,504.5594482421875,18575200,0.0,0.0,-0.01218295838866379,0.017900206321725967,-0.01218295838866379,0.21765596020309508
2024-03-11 00:00:00-04:00,495.64399319559266,495.95313873552806,474.6917287890398,482.2608642578125,20428300,0.0,0.0,-0.04419416594429071,0.020846840160267045,-0.04419416594429071,0.09053870403392507
2024-03-12 00:00:00-04:00,491.9043421088278,500.92945706495095,483.3977870371672,498.3764953613281,15448200,0.0,0.0,0.033416833705378846,0.022005919791791895,0.033416833705378846,0.15786220904345097
2024-03-13 00:00:00-04:00,494.0284488064857,499.6030811930546,489.68041632114824,494.20794677734375,12090700,0.0,0.0,-0.008364255984749325,0.021573556493500987,-0.008364255984749325,0.18503779767507464
2024-03-14 00:00:00-04:00,498.8850950832054,499.972095675005,486.818344638196,490.4782409667969,12620000,0.0,0.0,-0.0075468349606026,0.02090723702253342,-0.0075468349606026,0.10448628421576585
2024-03-15 00:00:00-04:00,487.6660096906227,490.47823604438105,479.977178020624,482.7695007324219,29141700,0.0,0.0,-0.015716783315769645,0.020685993015116044,-0.015716783315769645,0.012713310131264251
2024-03-18 00:00:00-04:00,490.55803236870526,496.0528983580825,485.47204318250544,495.6141052246094,11755300,0.0,0.0,0.026606081106409274,0.020779810681579698,0.026606081106409274,0.12991593443873442
2024-03-19 00:00:00-04:00,486.8283317882362,495.2650718864235,479.9572535879528,494.8761291503906,10903100,0.0,0.0,-0.0014890134611570405,0.020755960446748087,-0.0014890134611570405,0.1344687293996819
2024-03-20 00:00:00-04:00,498.1271414358052,506.8032419586182,493.80905568265587,504.1305847167969,11711100,0.0,0.0,0.018700549534071076,0.020917485987772374,0.018700549534071076,0.19446408535650297
2024-03-21 00:00:00-04:00,513.2953820823078,513.624431278809,504.6192811724909,506.3644714355469,9712500,0.0,0.0,0.004431166817631116,0.019272671129120268,0.004431166817631116,0.12222594394652175
2024-03-22 00:00:00-04:00,505.60654769094856,508.5683860811608,502.9538548537801,508.179443359375,8117000,0.0,0.0,0.003584319252657453,0.019209517994549605,0.003584319252657453,0.14320119171886966
2024-03-25 00:00:00-04:00,504.3998573738178,505.82591975054345,498.86509314959864,501.637451171875,8380600,0.0,0.0,-0.01287339004555843,0.019461063142130586,-0.01287339004555843,0.12043107415959554
2024-03-26 00:00:00-04:00,503.74169445106367,508.5983047664013,493.8489454067389,494.527099609375,11205400,0.0,0.0,-0.014174283729991632,0.019683956481062175,-0.014174283729991632,0.055063875000821695
2024-03-27 00:00:00-04:00,497.9277061069848,498.516111326027,486.7285902424967,492.5026550292969,9989700,0.0,0.0,-0.004093697962512466,0.019648118649646794,-0.004093697962512466,0.06057811021248793
2024-03-28 00:00:00-04:00,491.4854787752714,491.53535961588767,483.816611475982,484.2454223632813,15212800,0.0,0.0,-0.016765864268334485,0.019846037303552628,-0.016765864268334485,-0.014069412700962724
2024-04-01 00:00:00-04:00,485.8609847597092,496.062849004547,480.45586777401655,489.99957275390625,9247000,0.0,0.0,0.011882715096288798,0.019183999578665883,0.011882715096288798,-0.04830025205097318
2024-04-02 00:00:00-04:00,483.7667551182063,496.1625851475767,483.3179797266994,496.0030212402344,11081000,0.0,0.0,0.012251946369233435,0.019320891235529165,0.012251946369233435,0.0049234476993213795
2024-04-03 00:00:00-04:00,497.558727060726,505.84588531504744,497.3792290791321,505.3472595214844,12099200,0.0,0.0,0.018839075330398414,0.019363978082815023,0.018839075330398414,0.09486554186254025
2024-04-04 00:00:00-04:00,515.0006615497309,528.543355513111,509.1767157749895,509.5158081054687,26476300,0.0,0.0,0.00824887937045804,0.01927906364876137,0.00824887937045804,0.08562168396494929
2024-04-05 00:00:00-04:00,515.439388045014,529.2413753821786,512.9961097327337,525.890625,19242000,0.0,0.0,0.03213799578744725,0.019252618275310912,0.03213799578744725,0.0849191362981395
2024-04-08 00:00:00-04:00,527.8254006204263,530.0292878873255,517.463941013592,517.8229370117188,13260600,0.0,0.0,-0.015340999829158819,0.01938441085698455,-0.015340999829158819,0.0761959522159134
2024-04-09 00:00:00-04:00,520.7946772560042,524.4246876440302,505.3472598986763,515.4793701171875,10881400,0.0,0.0,-0.004525807427642414,0.016239734544896543,-0.004525807427642414,0.21308424467518827
2024-04-10 00:00:00-04:00,507.8902659720688,521.1237834896342,504.40983726108385,518.4013061523438,11418500,0.0,0.0,0.005668385981173252,0.014653616043529539,0.005668385981173252,0.14146741506373248
2024-04-11 00:00:00-04:00,519.6777533793505,522.4201952092246,515.8682450606731,521.7221069335938,10369500,0.0,0.0,0.006405849564495636,0.01447096912435908,0.006405849564495636,0.19428653577486868
2024-04-12 00:00:00-04:00,516.3270002800177,518.7602965451016,507.9301286712112,510.4930725097656,11944900,0.0,0.0,-0.021523018240163228,0.015310604159142484,-0.021523018240163228,0.13798967529555067
2024-04-15 00:00:00-04:00,515.2998333066029,517.1049171905591,495.9132896082773,498.8551940917969,13512900,0.0,0.0,-0.022797328787935944,0.015818027394391355,-0.022797328787935944,0.11118187995514812
2024-04-16 00:00:00-04:00,496.7409546882432,503.3826536596228,495.74370313879336,498.3864440917969,9847900,0.0,0.0,-0.0009396514370335618,0.014700409939067904,-0.0009396514370335618,0.02594426939787129
2024-04-17 00:00:00-04:00,501.7172779535386,501.77711061387714,485.80115119571866,492.8118286132813,12193700,0.0,0.0,-0.011185327258798394,0.014923539576255621,-0.011185327258798394,-0.006930279082604539
2024-04-18 00:00:00-04:00,498.44629872495153,510.8022605755454,497.66844369943567,500.42083740234375,14808700,0.0,0.0,0.015439988140043992,0.014723781893203683,0.015439988140043992,-0.018096733963988604
2024-04-19 00:00:00-04:00,501.4180909852817,501.4180909852817,474.4225133740298,479.7478332519531,25111000,0.0,0.0,-0.04131123767288147,0.017285518289497075,-0.04131123767288147,-0.14772901486803064
2024-04-22 00:00:00-04:00,488.3740360999914,490.6577506981275,472.09888330606213,480.406005859375,17271100,0.0,0.0,0.0013719136633936202,0.017251216123920672,0.0013719136633936202,-0.15443507569067724
2024-04-23 00:00:00-04:00,489.8998350168443,497.38920406550506,487.6261026487708,494.7365112304687,15079200,0.0,0.0,0.029829987960826143,0.018517345855889728,0.029829987960826143,-0.028569103350544574
2024-04-24 00:00:00-04:00,506.6636579778147,508.5983285643047,483.2481788752304,492.1436767578125,37772700,0.0,0.0,-0.005240839141238074,0.018277060140228833,-0.005240839141238074,-0.004505743126365998
2024-04-25 00:00:00-04:00,420.2418034096759,444.5448191796468,413.3607736978277,440.1669006347656,82890700,0.0,0.0,-0.10561301217047847,0.029870147441111425,-0.10561301217047847,-0.17269139560375002
2024-04-26 00:00:00-04:00,440.24666786453696,445.2129916200224,430.7727779862541,442.0716552734375,32691400,0.0,0.0,0.004327346367764218,0.02981105848597866,0.004327346367764218,-0.13765552533535477
2024-04-29 00:00:00-04:00,438.35189756708144,438.5513600545136,427.3821302997697,431.4309692382813,21502600,0.0,0.0,-0.024070048165776514,0.029880241300283054,-0.024070048165776514,-0.19749824040871256
2024-04-30 00:00:00-04:00,429.8652877727225,438.4117412443997,428.5389565424444,428.98773193359375,18429500,0.0,0.0,-0.005663101350840027,0.02957436362931931,-0.005663101350840027,-0.22982903541021213
2024-05-01 00:00:00-04:00,427.4220199064038,448.7232983807934,425.9360944037606,437.98291015625,20344900,0.0,0.0,0.020968381035308292,0.02967516969152389,0.020968381035308292,-0.22546062078502124
2024-05-02 00:00:00-04:00,437.63387365717415,442.73979680670254,431.0919058176281,440.466064453125,15221300,0.0,0.0,0.005669523260597442,0.029612364300086024,0.005669523260597442,-0.23029400546801468
2024-05-03 00:00:00-04:00,444.7043783000628,452.9217518023227,442.6301084579704,450.7178039550781,16489100,0.0,0.0,0.023274754468727288,0.029059828670636566,0.023274754468727288,-0.24992274160650652
2024-05-06 00:00:00-04:00,454.32786875946704,464.8788076890571,452.0940349229928,464.4001159667969,15094600,0.0,0.0,0.03035671520329486,0.03016668406372638,0.03035671520329486,-0.1650107214250871
2024-05-07 00:00:00-04:00,465.0084720600217,470.23406087351526,460.0421479759587,466.9530944824219,13406800,0.0,0.0,0.005497368385255719,0.03025770880512965,0.005497368385255719,-0.14795130518786415
2024-05-08 00:00:00-04:00,462.2260912762282,474.2728765533968,461.72746550354617,471.3010864257813,11683900,0.0,0.0,0.00931141049226536,0.030332868488316577,0.00931141049226536,-0.14157962956298678
2024-05-09 00:00:00-04:00,468.7082255276048,474.77150152232457,466.3447442384856,474.11334228515625,9437700,0.0,0.0,0.0059670048306113,0.030324878323112047,0.0059670048306113,-0.1423405058665344
2024-05-10 00:00:00-04:00,475.7787428964639,476.187619687926,468.3093384541752,474.8912048339844,10750000,0.0,0.0,0.0016406679151421688,0.030074434413988507,0.0016406679151421688,-0.1050152488193958
2024-05-13 00:00:00-04:00,471.4506871426977,472.04904418086215,461.57790253094504,466.7237243652344,14668800,0.0,0.0,-0.017198634941249846,0.029907605525622123,-0.017198634941249846,-0.09624105541606792
2024-05-14 00:00:00-04:00,462.0964872804075,471.2412982045558,458.8155208653369,470.5531921386719,10478600,0.0,0.0,0.008204999175145389,0.03000853663689484,0.008204999175145389,-0.08068060830289378
2024-05-15 00:00:00-04:00,473.6745544520464,481.1738751879622,469.90494479227425,480.2165222167969,13100500,0.0,0.0,0.020536105672145144,0.030357209099247977,0.020536105672145144,-0.027506986589813338
2024-05-16 00:00:00-04:00,473.694506687743,476.37711590768146,471.4506906034327,471.9293823242187,16608200,0.0,0.0,-0.017257090310684675,0.030315008697796554,-0.017257090310684675,-0.08147414011176354
2024-05-17 00:00:00-04:00,469.5359578200446,471.50054469099473,467.132608243744,470.6130065917969,10807300,0.0,0.0,-0.002789348961361071,0.0289084309388232,-0.002789348961361071,-0.018810942444727634
2024-05-20 00:00:00-04:00,468.6583871866377,471.8994547870053,465.7563814678026,467.5514221191406,11745100,0.0,0.0,-0.006505524560037945,0.02893460847846114,-0.006505524560037945,-0.032406408485781385
2024-05-21 00:00:00-04:00,465.8361434698256,469.4063210946787,460.99946732090575,463.3529968261719,11742200,0.0,0.0,-0.008979601161172246,0.028050457085266246,-0.008979601161172246,-0.1026060355836717
2024-05-22 00:00:00-04:00,466.58410324039056,472.4180312123606,464.37020346146824,466.4943542480469,10078600,0.0,0.0,0.006779620383147167,0.028125845274955336,0.006779620383147167,-0.08096194796454659
2024-05-23 00:00:00-04:00,471.58033983417823,473.05625271946514,460.2715103816281,464.4998474121094,11747900,0.0,0.0,-0.0042755219174142045,0.01422085862782444,-0.0042755219174142045,0.19617319629245042
2024-05-24 00:00:00-04:00,466.334796924292,478.5311951733915,465.0184174839221,476.9056701660156,12012300,0.0,0.0,0.02670791567106723,0.015195382741775102,0.02670791567106723,0.2572347023193128
2024-05-28 00:00:00-04:00,475.2701659749714,479.53840171193445,473.53495788653686,478.60101318359375,10175800,0.0,0.0,0.0035548812346641867,0.013700263295142272,0.0035548812346641867,0.38612588037678597
2024-05-29 00:00:00-04:00,473.3554376300837,478.5311757542124,472.3980846367122,473.0562438964844,9226200,0.0,0.0,-0.011585368886342873,0.014009961430909774,-0.011585368886342873,0.356454432375346
2024-05-30 00:00:00-04:00,470.37365465582303,470.4334873144673,463.4327619160628,465.7663269042969,10735200,0.0,0.0,-0.015410254248293342,0.014187239471279468,-0.015410254248293342,0.22379132259681372
2024-05-31 00:00:00-04:00,464.5197985878495,467.8306813142821,453.2109687189977,465.5469665527344,16919800,0.0,0.0,-0.00047096653169509395,0.014196853663863512,-0.00047096653169509395,0.202013535080719
2024-06-03 00:00:00-04:00,469.5658600381949,478.2818594622664,466.9530657919829,476.1776428222656,11279400,0.0,0.0,0.02283480944629268,0.01416387279936529,0.02283480944629268,0.20093087426388975
2024-06-04 00:00:00-04:00,475.6889983677552,477.5738184411632,471.92937090911573,475.6790161132813,7088700,0.0,0.0,-0.0010471443094829391,0.012608883688184991,-0.0010471443094829391,0.10117996171981089
2024-06-05 00:00:00-04:00,483.1185465412948,495.28499771917234,482.58002215948295,493.6993713378906,15690500,0.0,0.0,0.0378834352876265,0.01502725881609067,0.0378834352876265,0.19265454527998835
2024-06-06 00:00:00-04:00,491.6250990798411,501.43805105913526,489.5408469118146,492.4029541015625,10667300,0.0,0.0,-0.002625924422011927,0.014996032092759584,-0.002625924422011927,0.1532540710828702
2024-06-07 00:00:00-04:00,494.54703740728706,497.5387921637262,488.82282304541855,491.6051330566406,9380700,0.0,0.0,-0.0016202604762548534,0.014994305078462429,-0.0016202604762548534,0.1279712326060153
2024-06-10 00:00:00-04:00,492.50265879963933,501.2784911083545,492.0539138414726,501.2186584472656,11236900,0.0,0.0,0.019555380414462364,0.015503272750348563,0.019555380414462364,0.1815471722165374
2024-06-11 00:00:00-04:00,498.78534979265345,506.20490392137987,496.9005297138152,506.07525634765625,9673700,0.0,0.0,0.009689579225633738,0.014827545745251988,0.009689579225633738,0.28049052133954355
2024-06-12 00:00:00-04:00,512.5773374287759,512.5973019382404,503.0835132032224,507.4414978027344,11983200,0.0,0.0,0.0026996804090724247,0.014799555590022394,0.0026996804090724247,0.26242140004436015
2024-06-13 00:00:00-04:00,504.32009904500313,507.9600613049779,499.982048490259,502.7145385742187,9954600,0.0,0.0,-0.009315279197668724,0.014534652686712769,-0.009315279197668724,0.1645137937601531
2024-06-14 00:00:00-04:00,501.7662047936306,506.2582926260963,499.8695515793737,503.2735595703125,10243300,0.5,0.0,0.0011120048321644482,0.013788969841655566,0.0011120048321644482,0.24001833709300574
2024-06-17 00:00:00-04:00,500.7879566996067,509.8519784682504,495.1379046873424,505.7392272949219,11266600,0.0,0.0,0.004899259414133494,0.013716973952731979,0.004899259414133494,0.26930400561552215
2024-06-18 00:00:00-04:00,503.6728482880646,505.1103188261855,494.14961358899336,498.61175537109375,13060400,0.0,0.0,-0.014093175967289095,0.014113128202786306,-0.014093175967289095,0.23486312973317608
2024-06-20 00:00:00-04:00,501.1173619528233,502.7844390909349,495.8965465973391,500.8179016113281,11801200,0.0,0.0,0.004424577271734176,0.013813660286872188,0.004424577271734176,0.2884725915450724
2024-06-21 00:00:00-04:00,502.5648032467386,502.5648032467386,491.5242523237637,493.9100341796875,23130700,0.0,0.0,-0.013793171948157767,0.014350156505714948,-0.013793171948157767,0.2060063082890215
2024-06-24 00:00:00-04:00,498.32227450510305,506.9071288518121,493.42090404657034,498.03277587890625,13525300,0.0,0.0,0.008347151128577535,0.014292821582063346,0.008347151128577535,0.25099007895778463
2024-06-25 00:00:00-04:00,496.1760460963113,509.8120319592657,494.6287835804673,509.7022399902344,12109800,0.0,0.0,0.023431116738721336,0.014030207860715644,0.023431116738721336,0.24401038849752926
2024-06-26 00:00:00-04:00,505.75920872070685,512.9066237610901,503.7926711295405,512.2178344726562,8882300,0.0,0.0,0.004935419711849853,0.014034283624241917,0.004935419711849853,0.2488579743835875
2024-06-27 00:00:00-04:00,513.3458230870918,521.9606543166748,512.9964628435848,518.646484375,10121200,0.0,0.0,0.012550617080645532,0.013703321128922561,0.012550617080645532,0.34293458124428466
2024-06-28 00:00:00-04:00,516.2407234913114,520.9623872716696,502.95409833545307,503.33343505859375,15855100,0.0,0.0,-0.029525022877306073,0.015087096550505752,-0.029525022877306073,0.2647033011410341
2024-07-01 00:00:00-04:00,504.06217782282783,505.6892862661851,492.30289136694773,503.7926330566406,10328200,0.0,0.0,0.0009123137190230057,0.015068711833304637,0.0009123137190230057,0.269616163546828
2024-07-02 00:00:00-04:00,499.8795336071508,509.6023982144432,498.57183939066806,508.6041564941406,7739500,0.0,0.0,0.009550603009629732,0.014478947954056777,0.009550603009629732,0.23472409480572204
2024-07-03 00:00:00-04:00,505.47967026400573,510.3810409140256,505.1302795585898,509.0633544921875,6005600,0.0,0.0,0.000902859310494275,0.01445397934766897,0.000902859310494275,0.24187512996673935
2024-07-05 00:00:00-04:00,510.7004435956451,539.9189662598088,510.7004435956451,538.9606323242188,21354100,0.0,0.0,0.05872997450750517,0.017495860805649216,0.05872997450750517,0.259397645229467
2024-07-08 00:00:00-04:00,541.3964018978256,541.8556150480077,525.7240547842451,528.3893432617188,14917500,0.0,0.0,-0.019614213782020218,0.018257786174882044,-0.019614213782020218,0.20204917457750599
2024-07-09 00:00:00-04:00,532.8115217100899,536.534943854359,527.2613001458768,529.068115234375,8753200,0.0,0.0,0.00128460571983946,0.018224852158044626,0.00128460571983946,0.21038381561629152
2024-07-10 00:00:00-04:00,529.8567107759651,537.9325132537335,527.430990661233,533.7498779296875,10983300,0.0,0.0,0.008849073607920088,0.01789298889345377,0.008849073607920088,0.18436822463641253
2024-07-11 00:00:00-04:00,529.9565415961837,534.5185133978496,507.4761194029672,511.7985229492187,16458300,0.0,0.0,-0.041126669790752635,0.020373741806327825,-0.041126669790752635,0.037208979681402896
2024-07-12 00:00:00-04:00,496.88479471291106,507.1966179945045,493.3610027561936,497.9928283691406,19750500,0.0,0.0,-0.0269748621010536,0.02128505214945387,-0.0269748621010536,-0.03409157635627962
2024-07-15 00:00:00-04:00,497.75328650412274,505.7891203709795,492.5025251735868,495.2876281738281,12539200,0.0,0.0,-0.005432207134732581,0.021220188280980837,-0.005432207134732581,-0.025046308280405463
2024-07-16 00:00:00-04:00,500.6182353165117,503.0639397783021,484.93586602622514,488.9288330078125,14075800,0.0,0.0,-0.012838590758790236,0.02139191213870814,-0.012838590758790236,-0.05745242169247465
2024-07-17 00:00:00-04:00,478.3274889023379,478.3274889023379,458.31272453441665,461.17767333984375,28076600,0.0,0.0,-0.05675909824595127,0.024656173212914963,-0.05675909824595127,-0.17488257414362515
2024-07-18 00:00:00-04:00,474.1648246132329,478.39735982553657,463.72322458427914,475.0133361816406,19267200,0.0,0.0,0.03000072128730591,0.025685427769153602,0.03000072128730591,-0.08204029912270189
2024-07-19 00:00:00-04:00,475.22296323213175,485.85423173577976,474.8735725281973,475.9516906738281,15149400,0.0,0.0,0.0019754276790002745,0.02565847189008856,0.0019754276790002745,-0.08689908216139346
2024-07-22 00:00:00-04:00,485.7244337609246,491.1948092527094,483.0491533119743,486.5429992675781,12023100,0.0,0.0,0.022252906757732838,0.02606621568912829,0.022252906757732838,-0.01639646225272116
2024-07-23 00:00:00-04:00,488.9787213991181,494.3492667371595,486.8624538229204,487.8307495117187,9455500,0.0,0.0,0.0026467347101470917,0.025996292547015964,0.0026467347101470917,-0.02740446705049017
2024-07-24 00:00:00-04:00,471.4795198870575,475.46249439486223,459.7701341516481,460.45892333984375,17649700,0.0,0.0,-0.05610926781321601,0.028106849613236572,-0.05610926781321601,-0.16684309464295277
2024-07-25 00:00:00-04:00,462.4454802435412,462.7349484153847,441.87170205091513,452.61279296875,18240500,0.0,0.0,-0.017039805232100802,0.028140300052240844,-0.017039805232100802,-0.205690593440317
2024-07-26 00:00:00-04:00,463.3838324436564,468.94401583747384,458.6122380981597,464.8811950683594,14222400,0.0,0.0,0.02710573428368912,0.0288195467635101,0.02710573428368912,-0.17559051843206305
2024-07-29 00:00:00-04:00,469.05382518347886,473.12663800490486,464.2023545735699,464.8911437988281,11339600,0.0,0.0,2.14005870193823e-05,0.028251147083408173,2.14005870193823e-05,-0.12683088489776426
2024-07-30 00:00:00-04:00,466.1788783098484,471.89881427196735,455.897000888154,462.3755798339844,11390400,0.0,0.0,-0.005411081708909249,0.028233567365754594,-0.005411081708909249,-0.13810822078727944
2024-07-31 00:00:00-04:00,470.19181855359017,475.6621943156695,465.92933724415263,473.9951171875,24285800,0.0,0.0,0.025130084416844944,0.02883274917320294,0.025130084416844944,-0.10822116428291935
2024-08-01 00:00:00-04:00,520.0839184978195,526.2430526417324,491.2347398601099,496.86480712890625,43083100,0.0,0.0,0.04824878804048871,0.03103965029270808,0.04824878804048871,-0.02425984962461325
2024-08-02 00:00:00-04:00,488.14018098484985,500.2688112907695,475.3127693181289,487.2817077636719,24044700,0.0,0.0,-0.019287136516288106,0.027915937443596484,-0.019287136516288106,-0.1667102460411508
2024-08-05 00:00:00-04:00,450.5564161536223,482.6299281847227,450.00736491740264,474.8935546875,21396200,0.0,0.0,-0.025422979928850564,0.02810932475379185,-0.025422979928850564,-0.1758957623614168
2024-08-06 00:00:00-04:00,478.1577588143449,501.67633006755705,477.80836813787647,493.2212219238281,20955000,0.0,0.0,0.03859321116368597,0.02973538425830994,0.03859321116368597,-0.10354266176937339
2024-08-07 00:00:00-04:00,502.2453703314531,509.25301636265255,486.0039577631928,488.0603637695313,20105300,0.0,0.0,-0.010463576839144673,0.029641078516957603,-0.010463576839144673,-0.13644960168638653
2024-08-08 00:00:00-04:00,496.6252406650811,509.063323589831,493.85012998605214,508.7339172363281,16156800,0.0,0.0,0.04235859947143572,0.030020125023894652,0.04235859947143572,0.0043221041155680874
2024-08-09 00:00:00-04:00,506.8172797160644,517.428624215059,504.8108346353573,516.859619140625,13696600,0.0,0.0,0.015972400559489675,0.029510976035293172,0.015972400559489675,0.07716156985860212
2024-08-12 00:00:00-04:00,515.9511587274512,517.1091531478668,508.2048243270285,515.0427856445312,9767400,0.0,0.0,-0.0035151391766966578,0.029487722007376527,-0.0035151391766966578,0.0804730401436568
